ESSAY_ID,REAL_SCORE,PRED_SCORE
ESSAY_82873,80.01666666666667,85.88333333333334
ESSAY_75303,83.25555555555556,89.03333333333333
ESSAY_59555,91.6888888888889,89.43333333333332
ESSAY_68955,86.92222222222222,89.45555555555555
ESSAY_59670,91.2,86.05
ESSAY_78178,94.4388888888889,88.63333333333333
ESSAY_78147,88.45,89.27777777777779
ESSAY_33028,77.26666666666668,86.02777777777779
ESSAY_52314,95.17222222222222,88.12222222222222
ESSAY_75380,88.57222222222222,90.41111111111111
ESSAY_73215,98.35,90.42777777777778
ESSAY_68884,89.0611111111111,85.72222222222221
ESSAY_59564,83.9888888888889,89.96666666666667
ESSAY_75304,76.10555555555555,86.81666666666666
ESSAY_33934,92.41000000000001,87.44000000000001
ESSAY_79944,87.35,91.21
ESSAY_79978,93.07000000000001,92.01000000000002
ESSAY_79943,90.21,90.47
ESSAY_51855,100.0,92.7
ESSAY_34259,92.63,91.03
ESSAY_51854,99.34,92.09
ESSAY_65823,91.64000000000001,88.22999999999999
ESSAY_37979,87.02000000000001,90.92
ESSAY_76611,96.03999999999999,92.18
ESSAY_76982,96.7,90.93999999999998
ESSAY_73592,92.08000000000001,91.24000000000001
ESSAY_44241,92.3,90.6
ESSAY_53484,96.92,91.67999999999999
ESSAY_61328,84.16,90.18
ESSAY_33809,90.32000000000001,90.57000000000001
ESSAY_77039,86.8,91.67
ESSAY_71958,92.08,91.30999999999999
ESSAY_33831,89.99,91.97
ESSAY_34035,91.64000000000001,93.4
ESSAY_73572,83.39000000000001,90.13
ESSAY_73497,92.63,91.78999999999999
ESSAY_34367,80.64,86.48
ESSAY_76993,97.91,90.58
ESSAY_56501,97.36,92.91
ESSAY_33864,87.35,90.63
ESSAY_61120,98.02000000000001,92.27000000000001
ESSAY_84263,77.89,89.92
ESSAY_66788,95.27000000000001,91.21
ESSAY_76441,93.17999999999999,91.91
ESSAY_57084,86.36000000000001,92.91
ESSAY_73567,97.36,91.30999999999999
ESSAY_57085,91.09,92.34
ESSAY_66463,90.42999999999999,89.75
ESSAY_37162,90.76,91.17999999999999
ESSAY_84260,77.89000000000001,91.60999999999999
ESSAY_61326,83.5,89.81
ESSAY_79760,87.02000000000001,90.66000000000001
ESSAY_73690,93.61999999999999,90.46000000000001
ESSAY_77032,92.3,91.28
ESSAY_77034,89.66,91.42
ESSAY_60442,93.07,91.03
ESSAY_65922,91.09,87.96000000000001
ESSAY_79958,97.36,92.22
ESSAY_77043,89.77000000000001,91.57000000000001
ESSAY_76971,83.17,91.08999999999999
ESSAY_62991,97.36,91.41
ESSAY_53458,96.59,92.8
ESSAY_60439,95.71,90.55
ESSAY_38000,83.39,90.89000000000001
ESSAY_63049,84.82000000000001,90.74000000000001
ESSAY_77033,89.0,92.35999999999999
ESSAY_66464,85.81,90.84
ESSAY_84242,94.94,89.55
ESSAY_34260,84.38,91.53999999999999
ESSAY_34256,90.65,92.7
ESSAY_76446,84.38,92.94
ESSAY_37161,93.4,91.60999999999999
ESSAY_33850,90.42999999999999,91.59
ESSAY_33872,83.06,87.3
ESSAY_62993,92.08000000000001,90.53999999999999
ESSAY_42645,98.67999999999999,93.19
ESSAY_71944,96.7,92.97
ESSAY_65827,97.03,91.87
ESSAY_60451,92.74,91.75
ESSAY_61125,89.33,89.72999999999999
ESSAY_33817,74.48,68.75
ESSAY_41414,76.735,80.97999999999999
ESSAY_38283,73.6,80.32000000000001
ESSAY_80545,72.72,84.985
ESSAY_64200,87.24,84.41
ESSAY_37849,84.71000000000001,80.215
ESSAY_38254,82.72999999999999,88.24
ESSAY_52415,82.455,89.12
ESSAY_55867,93.72999999999999,88.33
ESSAY_80529,84.16,88.44
ESSAY_55878,91.365,86.77000000000001
ESSAY_80531,72.55499999999999,86.21000000000001
ESSAY_51840,92.96000000000001,78.94500000000001
ESSAY_51790,91.53,88.39
ESSAY_51822,90.97999999999999,88.345
ESSAY_51962,79.78999999999999,52.160000000000004
ESSAY_41475,81.74,88.12
ESSAY_84857,89.715,85.875
ESSAY_55843,93.72999999999999,85.995
ESSAY_39916,72.66499999999999,89.75
ESSAY_80544,68.32000000000001,86.785
ESSAY_80551,80.91499999999999,84.825
ESSAY_80548,82.125,82.545
ESSAY_43194,90.1,84.45
ESSAY_51796,88.34,84.975
ESSAY_38270,86.36,88.155
ESSAY_41474,86.635,84.4
ESSAY_52406,88.94500000000001,85.94
ESSAY_52420,76.78999999999999,86.365
ESSAY_64195,93.4,89.31
ESSAY_80519,85.47999999999999,85.315
ESSAY_53049,86.14,87.21000000000001
ESSAY_80504,86.30499999999999,87.33
ESSAY_51744,93.84,85.07000000000001
ESSAY_43229,85.81,68.94
ESSAY_39901,84.38,84.07000000000001
ESSAY_80552,82.72999999999999,89.55499999999999
ESSAY_41423,96.47999999999999,80.17
ESSAY_43247,94.55499999999999,88.505
ESSAY_39897,79.32000000000001,87.535
ESSAY_52391,87.02000000000001,89.705
ESSAY_51764,91.53,85.115
ESSAY_84852,78.33500000000001,82.365
ESSAY_63107,65.435,85.72
ESSAY_37831,86.965,78.285
ESSAY_80541,81.19,86.91499999999999
ESSAY_52436,84.27000000000001,85.025
ESSAY_39918,70.135,84.065
ESSAY_80518,89.88,86.51
ESSAY_55861,95.16,88.31
ESSAY_64207,93.28999999999999,87.31
ESSAY_80539,71.07000000000001,84.475
ESSAY_63889,88.83500000000001,85.67999999999999
ESSAY_80512,75.30499999999999,79.745
ESSAY_53612,81.19,83.625
ESSAY_43250,95.92999999999999,89.6
ESSAY_38287,66.675,76.39500000000001
ESSAY_64209,86.14,76.24
ESSAY_43270,89.88,88.655
ESSAY_43241,86.8,80.42
ESSAY_43177,92.52000000000001,88.34
ESSAY_41451,91.80499999999999,88.39
ESSAY_49196,87.9,84.115
ESSAY_43213,90.925,84.22
ESSAY_41466,91.14500000000001,88.21000000000001
ESSAY_49185,86.525,87.535
ESSAY_38274,74.37,83.95
ESSAY_64199,90.155,87.26
ESSAY_52446,96.03999999999999,90.015
ESSAY_39879,70.795,83.69500000000001
ESSAY_85447,85.37,89.03999999999999
ESSAY_41456,81.905,57.529999999999994
ESSAY_64180,91.475,88.41499999999999
ESSAY_51828,95.92999999999999,88.775
ESSAY_43287,85.205,86.82000000000001
ESSAY_85449,91.035,82.845
ESSAY_41444,96.03999999999999,86.865
ESSAY_80547,53.19,82.44
ESSAY_43190,76.735,76.12
ESSAY_63094,60.495000000000005,76.325
ESSAY_55858,92.575,86.14500000000001
ESSAY_80556,73.16,83.755
ESSAY_54960,91.2,87.96000000000001
ESSAY_63126,86.8,87.135
ESSAY_37833,96.03999999999999,85.575
ESSAY_43262,94.005,81.225
ESSAY_40624,94.775,88.58
ESSAY_43286,94.5,79.4
ESSAY_85439,92.08,87.33500000000001
ESSAY_63088,82.4,88.67999999999999
ESSAY_51835,93.51,86.37
ESSAY_51793,82.17999999999999,88.72999999999999
ESSAY_41430,94.83,89.9
ESSAY_79715,90.045,82.505
ESSAY_43292,73.765,60.495000000000005
ESSAY_63112,79.42999999999999,91.725
ESSAY_43181,87.35,80.025
ESSAY_39084,83.115,77.85499999999999
ESSAY_43297,92.025,82.28999999999999
ESSAY_78903,55.165,77.17999999999999
ESSAY_64193,95.215,85.995
ESSAY_40507,89.3457142857143,89.00761904761904
ESSAY_50555,100.0,89.70095238095239
ESSAY_50567,88.02571428571427,76.67619047619048
ESSAY_50173,94.97142857142858,82.4857142857143
ESSAY_52362,74.45904761904761,79.62095238095239
ESSAY_85580,89.46095238095238,88.23619047619049
ESSAY_61995,97.50666666666666,90.20095238095239
ESSAY_38687,89.83809523809524,86.88761904761904
ESSAY_62469,70.95333333333333,86.50952380952381
ESSAY_48037,80.12666666666667,84.10095238095239
ESSAY_50058,100.0,89.04095238095239
ESSAY_50110,57.24761904761905,79.43428571428572
ESSAY_50585,94.5942857142857,92.81904761904761
ESSAY_55429,100.0,89.05619047619048
ESSAY_63997,88.04666666666667,91.13428571428571
ESSAY_85632,79.24666666666667,90.09619047619049
ESSAY_47760,96.47999999999999,92.09238095238095
ESSAY_64010,90.88571428571429,90.02285714285715
ESSAY_39039,67.99333333333333,55.43904761904762
ESSAY_63411,64.72666666666666,76.44095238095238
ESSAY_62051,81.98095238095239,89.09619047619049
ESSAY_47922,77.48666666666665,86.20761904761905
ESSAY_50514,79.59238095238095,83.4895238095238
ESSAY_47906,96.47999999999999,81.67619047619048
ESSAY_47928,78.44,89.93238095238095
ESSAY_50589,90.37238095238095,89.68095238095239
ESSAY_52365,94.5942857142857,89.7942857142857
ESSAY_50145,67.24095238095238,83.78761904761905
ESSAY_50137,86.87333333333333,85.70095238095239
ESSAY_50217,97.4857142857143,81.16952380952381
ESSAY_62470,97.50666666666666,88.0495238095238
ESSAY_63421,54.75333333333333,66.76666666666668
ESSAY_85627,68.26761904761904,82.16952380952381
ESSAY_50513,92.66666666666666,84.2095238095238
ESSAY_48034,58.262857142857136,83.89619047619048
ESSAY_47887,67.07333333333334,89.72285714285715
ESSAY_44370,85.72095238095238,85.46761904761904
ESSAY_44327,92.00666666666666,88.39904761904761
ESSAY_50182,90.57142857142858,84.78761904761905
ESSAY_48040,77.94761904761904,88.45238095238095
ESSAY_42311,79.1,87.42095238095239
ESSAY_48048,72.22761904761906,74.16952380952381
ESSAY_50124,70.93904761904761,76.88285714285715
ESSAY_38680,84.74666666666667,87.00095238095238
ESSAY_47834,98.24,87.54095238095239
ESSAY_47841,65.02000000000001,84.57428571428571
ESSAY_50160,76.21904761904761,85.43238095238095
ESSAY_52861,84.96666666666667,83.24571428571429
ESSAY_50597,92.15333333333334,88.57428571428571
ESSAY_55420,97.4857142857143,86.06761904761905
ESSAY_38655,52.35428571428571,69.01142857142858
ESSAY_61996,89.0,89.00761904761904
ESSAY_85649,80.7447619047619,91.06285714285714
ESSAY_50240,100.0,84.66761904761904
ESSAY_47958,65.53333333333333,88.17428571428572
ESSAY_50196,95.72571428571429,93.04761904761905
ESSAY_78791,67.95428571428572,82.4895238095238
ESSAY_52866,79.81238095238095,81.95904761904761
ESSAY_40502,93.62,83.67619047619048
ESSAY_42294,75.87333333333333,86.11619047619048
ESSAY_50201,100.0,87.49238095238096
ESSAY_48001,97.4857142857143,83.26285714285714
ESSAY_38677,86.92571428571429,80.39619047619048
ESSAY_50574,96.7,82.63619047619048
ESSAY_80159,80.49333333333334,92.0142857142857
ESSAY_55365,96.11333333333334,90.73428571428572
ESSAY_38670,75.69333333333334,61.22857142857142
ESSAY_63989,90.56095238095239,91.56095238095239
ESSAY_64003,92.05904761904762,92.09619047619049
ESSAY_50216,94.97142857142858,79.19428571428571
ESSAY_47885,54.75333333333333,91.23428571428572
ESSAY_50187,93.84,86.5942857142857
ESSAY_63399,64.54857142857142,84.5942857142857
ESSAY_48074,88.87428571428572,90.59619047619049
ESSAY_62050,88.7590476190476,85.19428571428571
ESSAY_38685,81.34,81.34285714285714
ESSAY_78779,86.67428571428572,91.17428571428572
ESSAY_85613,86.74761904761905,89.75619047619048
ESSAY_48078,81.81333333333335,91.7409523809524
ESSAY_47752,93.98666666666665,80.87428571428572
ESSAY_63868,96.47999999999999,89.56571428571428
ESSAY_39041,87.82666666666667,90.20095238095239
ESSAY_48054,87.43904761904761,90.26761904761904
ESSAY_50556,85.43809523809524,82.3295238095238
ESSAY_50141,72.72,85.32095238095238
ESSAY_50535,83.91904761904762,87.82761904761905
ESSAY_38684,91.37809523809524,84.84761904761905
ESSAY_61984,74.38571428571429,89.34761904761905
ESSAY_64001,85.84666666666666,89.72285714285715
ESSAY_61988,74.28095238095239,90.7409523809524
ESSAY_85585,83.53142857142856,90.04095238095239
ESSAY_47893,93.96571428571428,87.22761904761906
ESSAY_47989,100.0,87.06571428571428
ESSAY_61994,90.88571428571429,87.85428571428571
ESSAY_55409,99.26666666666667,87.72761904761906
ESSAY_48051,70.96000000000001,89.07428571428571
ESSAY_50152,79.32000000000001,88.12571428571428
ESSAY_61990,91.64,89.92761904761906
ESSAY_47850,79.32000000000001,84.21428571428571
ESSAY_52367,74.62666666666667,54.305714285714295
ESSAY_52859,85.03999999999999,79.29238095238095
ESSAY_66338,68.76,87.22952380952381
ESSAY_47862,50.23428571428571,51.85428571428571
ESSAY_48010,100.0,78.52285714285715
ESSAY_38426,62.8,88.16952380952381
ESSAY_85616,76.16666666666666,83.30285714285715
ESSAY_85588,85.11333333333334,89.26761904761904
ESSAY_50611,93.23238095238096,91.5142857142857
ESSAY_48101,74.88857142857144,82.56761904761905
ESSAY_38661,64.47333333333333,71.56476190476191
ESSAY_40522,94.72,88.43238095238095
ESSAY_48069,78.58666666666667,89.93238095238095
ESSAY_48031,70.70857142857143,82.60761904761905
ESSAY_78799,72.28,84.84285714285714
ESSAY_50549,100.0,91.04761904761905
ESSAY_39035,83.4057142857143,79.77619047619048
ESSAY_78787,65.63333333333333,57.71714285714286
ESSAY_55374,91.86,90.20095238095239
ESSAY_77730,81.16031746031746,89.72777777777779
ESSAY_81054,83.4388888888889,90.96984126984128
ESSAY_84506,96.15,89.72539682539683
ESSAY_70173,81.12539682539683,91.35079365079365
ESSAY_74153,86.5468253968254,79.64047619047619
ESSAY_39242,83.15079365079364,84.10873015873017
ESSAY_39239,86.8873015873016,91.24285714285715
ESSAY_79417,94.19444444444444,91.62619047619049
ESSAY_79411,100.0,91.56984126984128
ESSAY_79365,100.0,92.93492063492063
ESSAY_44557,78.18333333333334,90.25873015873017
ESSAY_79332,80.78492063492062,87.25079365079365
ESSAY_79421,98.71666666666667,92.02698412698412
ESSAY_74163,93.67063492063491,86.15873015873017
ESSAY_66965,89.94285714285715,75.87857142857142
ESSAY_44543,88.78174603174604,81.54285714285714
ESSAY_70191,92.3,85.78650793650795
ESSAY_35739,91.86349206349206,89.35873015873017
ESSAY_37213,87.35,88.61904761904762
ESSAY_63671,93.08571428571429,90.86111111111111
ESSAY_77762,80.8547619047619,84.26031746031745
ESSAY_79390,69.2611111111111,81.3515873015873
ESSAY_61855,95.6,84.5047619047619
ESSAY_53720,75.34603174603174,78.53730158730158
ESSAY_77775,78.26190476190476,84.88809523809525
ESSAY_44600,98.35,90.28968253968254
ESSAY_79394,92.91111111111111,86.61984126984127
ESSAY_45951,89.6984126984127,90.03888888888889
ESSAY_84507,97.06666666666666,88.77222222222221
ESSAY_79442,87.98730158730159,85.31031746031746
ESSAY_70176,80.61031746031746,91.67063492063491
ESSAY_53730,73.54603174603174,86.44444444444444
ESSAY_44601,94.7095238095238,92.8873015873016
ESSAY_70179,84.3031746031746,90.33412698412698
ESSAY_44540,89.55,89.86428571428571
ESSAY_64573,90.88571428571429,89.8920634920635
ESSAY_72303,84.84444444444445,84.23333333333333
ESSAY_72307,77.96507936507938,83.39920634920635
ESSAY_70130,84.12857142857142,78.9968253968254
ESSAY_77689,87.64682539682539,91.26746031746032
ESSAY_79440,91.93333333333334,84.7357142857143
ESSAY_70144,87.94365079365079,86.06349206349206
ESSAY_77727,81.78888888888889,92.55079365079365
ESSAY_45949,75.83492063492062,80.16031746031746
ESSAY_61858,95.6,82.63809523809525
ESSAY_74156,85.67380952380952,83.98174603174604
ESSAY_45948,75.61666666666666,83.45714285714286
ESSAY_77717,85.22857142857143,84.97698412698412
ESSAY_79415,97.27619047619048,91.56666666666666
ESSAY_70175,77.0484126984127,88.66111111111111
ESSAY_52123,81.69285714285715,92.02301587301588
ESSAY_70160,80.91587301587302,90.22619047619048
ESSAY_79412,78.81190476190476,83.78253968253969
ESSAY_79434,95.6,91.26190476190476
ESSAY_70127,84.53015873015872,90.86111111111111
ESSAY_74162,85.39444444444445,83.45555555555555
ESSAY_79367,100.0,90.61666666666666
ESSAY_53710,93.45238095238095,91.5952380952381
ESSAY_77704,85.87460317460317,87.8
ESSAY_79348,76.73412698412699,83.43571428571428
ESSAY_64577,94.61349206349206,91.7095238095238
ESSAY_77740,79.72857142857143,90.4484126984127
ESSAY_77715,84.80079365079365,90.52460317460317
ESSAY_72309,85.39444444444445,89.72777777777779
ESSAY_39236,86.70396825396826,83.41904761904762
ESSAY_79436,93.60952380952381,87.81031746031746
ESSAY_61861,95.6,84.77777777777779
ESSAY_40765,94.89285714285714,90.17539682539683
ESSAY_72316,82.46111111111111,90.12063492063491
ESSAY_81031,87.06190476190476,90.74761904761905
ESSAY_77724,82.41746031746031,87.19603174603175
ESSAY_52112,80.77619047619048,85.46031746031746
ESSAY_61857,95.6,79.91031746031746
ESSAY_42112,81.08,81.745
ESSAY_42007,93.95,87.06
ESSAY_65558,89.44,85.14500000000001
ESSAY_33632,91.035,85.91499999999999
ESSAY_56912,79.65,84.95
ESSAY_44119,92.35499999999999,84.435
ESSAY_42021,89.66,83.33500000000001
ESSAY_50303,93.345,86.435
ESSAY_33375,85.47999999999999,83.87
ESSAY_60999,95.38,86.99
ESSAY_75674,89.22,84.03999999999999
ESSAY_56318,95.71000000000001,89.12
ESSAY_56371,77.01,88.685
ESSAY_60992,95.6,89.17999999999999
ESSAY_71190,90.87,85.91499999999999
ESSAY_42402,72.44500000000001,84.89500000000001
ESSAY_71169,93.235,86.535
ESSAY_57328,78.55,84.91499999999999
ESSAY_59962,94.115,87.6
ESSAY_50443,95.6,85.02000000000001
ESSAY_60071,95.765,86.39
ESSAY_33461,92.63,88.575
ESSAY_71548,83.72,89.985
ESSAY_71201,88.89,88.28
ESSAY_65554,90.32000000000001,86.91
ESSAY_76428,83.28,88.755
ESSAY_59953,91.255,88.31
ESSAY_75732,75.8,83.89
ESSAY_71249,74.865,87.66
ESSAY_76421,90.76,86.66
ESSAY_60290,82.72999999999999,85.9
ESSAY_60965,82.28999999999999,83.7
ESSAY_76000,84.16,82.09
ESSAY_65809,97.8,90.965
ESSAY_59967,86.14,88.685
ESSAY_71225,75.36,88.35499999999999
ESSAY_36252,76.24,83.59
ESSAY_75492,69.75,84.775
ESSAY_78277,78.88,84.595
ESSAY_33464,91.2,89.55499999999999
ESSAY_60054,94.39,87.19
ESSAY_71429,91.475,88.685
ESSAY_33583,82.785,78.97
ESSAY_71545,81.35499999999999,86.045
ESSAY_60278,89.99,88.015
ESSAY_33373,97.69,89.575
ESSAY_71166,90.32000000000001,89.30499999999999
ESSAY_71566,92.08,89.30499999999999
ESSAY_71506,95.6,88.465
ESSAY_56331,94.28,81.37
ESSAY_71156,89.55,88.435
ESSAY_43887,94.83,84.78999999999999
ESSAY_53014,86.58,87.78
ESSAY_71630,93.28999999999999,84.17999999999999
ESSAY_42421,77.22999999999999,85.365
ESSAY_56222,89.44,86.215
ESSAY_71187,92.19,83.62
ESSAY_36251,86.745,85.8
ESSAY_50306,98.35,81.52000000000001
ESSAY_53003,84.10499999999999,84.815
ESSAY_60875,82.72999999999999,89.06
ESSAY_71488,89.715,85.02000000000001
ESSAY_60222,72.115,85.865
ESSAY_76203,77.12,88.39
ESSAY_78331,82.125,87.065
ESSAY_71177,92.63,83.84
ESSAY_76423,90.76,87.995
ESSAY_75636,92.63,89.30499999999999
ESSAY_75650,79.815,85.75
ESSAY_79926,87.735,81.75
ESSAY_59971,87.67999999999999,87.435
ESSAY_71424,92.52000000000001,85.315
ESSAY_53474,89.77000000000001,88.53
ESSAY_71318,90.97999999999999,85.795
ESSAY_78329,86.30499999999999,86.53
ESSAY_60214,86.08500000000001,85.57000000000001
ESSAY_53002,87.295,87.77000000000001
ESSAY_60178,84.38,86.045
ESSAY_71161,92.96000000000001,84.31
ESSAY_60128,83.885,87.75
ESSAY_33767,87.35,89.25
ESSAY_50442,86.8,84.77000000000001
ESSAY_71603,86.85499999999999,87.435
ESSAY_60848,87.67999999999999,87.76
ESSAY_65567,97.525,88.6
ESSAY_44142,76.625,86.09
ESSAY_71228,77.39500000000001,85.985
ESSAY_71560,90.705,88.51
ESSAY_42601,95.435,79.495
ESSAY_71556,87.075,85.595
ESSAY_71206,94.33500000000001,85.435
ESSAY_60986,94.28,86.07000000000001
ESSAY_75998,89.0,83.35499999999999
ESSAY_33644,81.35499999999999,85.33
ESSAY_50459,100.0,90.26
ESSAY_78327,75.91,87.51
ESSAY_56963,71.4,83.845
ESSAY_60318,100.0,85.69
ESSAY_42012,89.66,84.845
ESSAY_42578,86.91,83.4
ESSAY_44122,89.16499999999999,82.94500000000001
ESSAY_60030,96.59,88.215
ESSAY_42569,89.275,86.89
ESSAY_60831,89.16499999999999,85.265
ESSAY_33628,85.03999999999999,89.47999999999999
ESSAY_71208,94.005,86.39
ESSAY_76429,92.685,86.635
ESSAY_76005,93.565,86.39
ESSAY_44146,78.0,84.595
ESSAY_59900,87.57000000000001,77.24
ESSAY_71163,88.94500000000001,85.97
ESSAY_75489,88.065,87.41
ESSAY_79018,95.6,91.28999999999999
ESSAY_69976,89.11,92.72
ESSAY_83880,84.05,92.01000000000002
ESSAY_77429,89.22,92.38
ESSAY_79011,95.6,90.14
ESSAY_77369,93.29,91.8
ESSAY_57395,89.77000000000001,91.42
ESSAY_77401,84.82000000000001,88.72999999999999
ESSAY_53112,89.66,90.9
ESSAY_83869,83.83000000000001,91.67999999999999
ESSAY_83867,85.15,89.08999999999999
ESSAY_72274,90.32000000000001,90.91
ESSAY_57388,91.09,92.1
ESSAY_53118,93.07000000000001,92.22
ESSAY_79051,94.28,86.84
ESSAY_66937,89.88,92.11999999999999
ESSAY_80925,97.36,92.17
ESSAY_84438,92.08000000000001,90.95
ESSAY_84493,96.59,90.98
ESSAY_83942,87.46000000000001,73.77000000000001
ESSAY_83875,83.39,86.46
ESSAY_84414,93.28999999999999,89.02
ESSAY_84442,93.4,90.35
ESSAY_53099,92.08,92.34
ESSAY_53124,93.73,90.96
ESSAY_80972,92.96,91.04
ESSAY_83885,82.07000000000001,87.21000000000001
ESSAY_69977,88.67,90.53
ESSAY_83959,84.71,91.45
ESSAY_80938,81.52000000000001,85.32000000000001
ESSAY_83882,83.72,89.45
ESSAY_83571,83.83,91.22
ESSAY_70033,84.05,89.61999999999999
ESSAY_83895,85.7,88.75999999999999
ESSAY_79004,96.03999999999999,91.09
ESSAY_79024,93.73,93.59
ESSAY_84421,96.92,91.61
ESSAY_70014,90.1,90.95
ESSAY_79046,97.36,90.79
ESSAY_80922,94.72,91.56
ESSAY_83599,86.14000000000001,89.03
ESSAY_83860,84.49,92.39
ESSAY_70003,84.05,89.96
ESSAY_53110,89.44,90.82000000000001
ESSAY_83980,80.75,90.46000000000001
ESSAY_79033,93.4,91.66
ESSAY_77413,93.62,92.46
ESSAY_80964,97.36,92.07000000000001
ESSAY_83854,86.8,89.95000000000002
ESSAY_53092,87.02000000000001,90.72
ESSAY_66934,90.53999999999999,90.59
ESSAY_79021,97.36,92.67
ESSAY_57404,92.96000000000001,90.89000000000001
ESSAY_84432,85.7,91.72999999999999
ESSAY_84441,90.76,84.08
ESSAY_84479,93.95,89.55999999999999
ESSAY_70013,86.03,91.67999999999999
ESSAY_53096,89.33,88.78999999999999
ESSAY_77374,94.28,90.88
ESSAY_57411,99.34,91.86999999999999
ESSAY_84469,81.41,89.19000000000001
ESSAY_85453,91.75,89.31
ESSAY_83956,83.39000000000001,89.89
ESSAY_70034,85.7,92.58
ESSAY_77371,89.99,91.35
ESSAY_57428,92.41,92.6
ESSAY_57417,95.6,92.0
ESSAY_84447,93.07000000000001,91.68
ESSAY_69993,89.10999999999999,93.14
ESSAY_38568,68.63428571428571,67.14666666666668
ESSAY_55224,84.21238095238095,86.4542857142857
ESSAY_55226,53.820952380952384,81.60285714285715
ESSAY_63951,93.03333333333333,90.23428571428572
ESSAY_79571,60.31333333333335,62.348571428571425
ESSAY_49767,93.96571428571428,88.59904761904761
ESSAY_49578,91.17904761904762,84.75428571428571
ESSAY_55249,81.97047619047619,85.62761904761905
ESSAY_49740,87.87904761904761,88.07428571428571
ESSAY_35975,64.0457142857143,77.28095238095239
ESSAY_46686,93.4,64.36666666666667
ESSAY_33057,83.77238095238094,83.66095238095238
ESSAY_46701,91.32571428571428,85.52571428571429
ESSAY_46493,94.86666666666666,84.60095238095239
ESSAY_38581,69.00095238095238,83.00952380952381
ESSAY_84660,88.04666666666667,83.72285714285715
ESSAY_63942,86.99904761904762,84.41428571428571
ESSAY_61496,84.32761904761905,85.06761904761905
ESSAY_84680,96.47999999999999,86.72952380952381
ESSAY_55232,93.08571428571429,88.83428571428571
ESSAY_46632,94.52095238095238,91.40285714285714
ESSAY_49753,89.63904761904762,82.44761904761904
ESSAY_46555,87.99428571428571,73.58285714285714
ESSAY_84613,50.21333333333333,70.6847619047619
ESSAY_78748,74.55333333333333,70.8447619047619
ESSAY_53183,88.2247619047619,52.367619047619044
ESSAY_46733,73.89333333333335,86.41428571428571
ESSAY_63305,74.92,81.89619047619048
ESSAY_38575,72.22761904761906,85.62761904761905
ESSAY_38554,56.08,75.9047619047619
ESSAY_44352,78.0,80.92952380952381
ESSAY_46748,90.19428571428571,86.10095238095239
ESSAY_49598,97.87333333333333,89.2095238095238
ESSAY_84672,96.47999999999999,87.35619047619048
ESSAY_49760,71.47333333333333,58.97714285714285
ESSAY_32718,90.17333333333333,83.64571428571428
ESSAY_49620,85.21809523809524,89.4057142857143
ESSAY_49706,91.64,88.08095238095238
ESSAY_46505,78.71238095238095,76.42952380952381
ESSAY_55233,54.63428571428572,69.64
ESSAY_46628,88.19333333333334,72.36666666666666
ESSAY_46730,79.76,80.96285714285713
ESSAY_46586,100.0,89.26761904761904
ESSAY_52824,86.14,78.44952380952381
ESSAY_61473,86.8,85.76285714285714
ESSAY_35961,68.88571428571429,84.73428571428572
ESSAY_49668,92.22666666666666,78.80285714285715
ESSAY_46545,90.02666666666667,86.53428571428572
ESSAY_52818,72.47904761904762,68.08666666666666
ESSAY_49634,79.18380952380951,90.0142857142857
ESSAY_37226,90.24666666666667,88.25428571428571
ESSAY_61513,91.5142857142857,81.72761904761906
ESSAY_38571,73.40095238095239,82.5142857142857
ESSAY_49758,84.77809523809523,62.993333333333325
ESSAY_61468,70.08,81.10952380952381
ESSAY_46660,91.12666666666667,91.32095238095238
ESSAY_79572,61.867619047619044,61.21714285714286
ESSAY_46607,94.3952380952381,87.26095238095238
ESSAY_46769,68.46666666666667,60.89047619047619
ESSAY_84632,78.17809523809524,81.99428571428572
ESSAY_49743,74.3647619047619,77.9895238095238
ESSAY_55204,54.12476190476191,80.60952380952381
ESSAY_78738,76.53333333333333,85.66761904761904
ESSAY_46765,87.04095238095239,78.7895238095238
ESSAY_49582,82.62,58.888571428571424
ESSAY_46753,88.48666666666665,85.14095238095238
ESSAY_49645,76.16666666666666,70.21809523809524
ESSAY_49549,77.15142857142857,86.90761904761905
ESSAY_46532,85.99333333333334,76.82285714285715
ESSAY_49699,74.60571428571428,71.21619047619048
ESSAY_61875,97.4857142857143,88.52571428571429
ESSAY_46754,80.88095238095238,83.26095238095238
ESSAY_61535,54.80571428571428,81.72761904761906
ESSAY_63934,93.4,91.09619047619049
ESSAY_80118,75.10857142857142,86.9542857142857
ESSAY_33052,88.41333333333334,87.96571428571428
ESSAY_55213,73.79904761904761,82.13428571428571
ESSAY_63938,92.66666666666666,81.73619047619049
ESSAY_32700,74.77333333333334,82.49904761904762
ESSAY_84686,62.904761904761905,71.65142857142857
ESSAY_46776,86.36,84.63428571428571
ESSAY_49652,85.27047619047619,83.90095238095239
ESSAY_42239,88.04666666666667,86.42952380952381
ESSAY_55199,94.52095238095238,91.7409523809524
ESSAY_37227,90.68666666666665,90.52095238095238
ESSAY_49780,89.12571428571428,84.41428571428571
ESSAY_46537,83.47904761904762,75.97619047619048
ESSAY_37228,93.96571428571428,88.82761904761905
ESSAY_55239,72.54190476190476,72.05809523809523
ESSAY_46550,91.86,88.69428571428571
ESSAY_49764,91.47238095238095,86.63428571428571
ESSAY_38994,87.60666666666665,88.07428571428571
ESSAY_46781,82.30571428571429,88.14095238095238
